Plant,ABC,Material,SLOC,Bin,QTY,Last Count,Cost,Description
US53,,374012-0010,1000,,0,,"10,284.19","KIT,SENSOR,LASER MICROMETER,3200"
US53,C,374040-0010,1000,SO1-B,0,2/6/2020,287.18,"SCREW,LEAD,MOD,SST,3200,MAN UP,639mm"
US53,C,374040-0020,1000,,0,,297.92,"SCREW,LEAD,MOD,SST,3200,MAN UP,715mm"
US53,,374040-0030,1000,,0,,322.8,"SCREW,LEAD,MOD,SST,3200,MAN UP,791mm"
US53,C,374127-0010,1000,K15-C3,36,4/27/2023,16.09,"PULLEY,IDLER,BELT,35mmOD,22mmW"
US53,,374204-0010,1000,D2-E,1,5/29/2024,279.84,"FLANGE,SHAFT EXTENSION,1.812"" LONG,3300"
US53,,374250-0010,1000,,0,,"8,819.26","ASSEMBLY,MSF-6,HIGH TEMP L/C,GRIPS"
US53,C,374258-0010,1000,K9-N3,31,5/25/2023,16.41,"WASHER,RUBBER,4mmX48mmX60mm"
US53,,374272-0010,1000,,0,,"3,710.44","FIXTURE ASSEMBLY,ORTHO,UPPER,FLEXPIVOT"
US53,C,374297-0010,1000,Y1-1,0,11/20/2020,1.52,"SCREW,SHOULDER,5.5 DIA,40mm,302 SST"
US53,,374317-0010,1000,,0,,"8,819.26","KIT,MSF-6,HIGH TEMP L/C,GRIPS,3300"
US53,C,374330-0010,1000,SO2-B,32,4/28/2023,13.96,"PLATEN,REMOVABLE,BD 4 WELL"
US53,C,374331-0010,1000,SO2-B,4,4/28/2023,115,"PLATEN HOLDER,LOWER,BD 4 WELL"
US53,C,374366-0010,1000,A3-C,0,,1.09,"CD,SYSTEM REPAIR DISC,BLANK,WINTEST 7.1"
US53,C,374367-0010,1000,A3-C,0,,2.65,"DVD,SYSTEM IMAGE DISC,BLANK,WINTEST 7.1"
US53,C,374397-0300,1000,K29-C,6,12/29/2022,37.57,"CABLE ASSY,POWER,16A,C19,L6-20P"
US53,B,374453-0010,1000,R2-A,12,12/11/2024,220.6,"PANEL,OUTER,FIVE-STACK AMP,ENCLSR"
US53,B,374454-0010,1000,"R2-B,R7-A",24,9/5/2024,148.5,"PANEL,OUTER,THREE-STACK AMP,ENCLSR"
US53,,374455-0010,1000,,0,,220.6,"PANEL ASSY,OUTER,FIVE-STACK AMP,ENCLSR"
US53,,374481-0010,1000,,0,,"13,816.44","LASER ASSY,9120/9150,WITH CAMERA"
US53,,374563-0010,1000,,0,,"2,314.12","KIT,CHAMBER,BIODYNAMIC,ORTHO,STAND"
US53,A,374582-0010,1000,M8B,150,11/5/2024,214.5,"ARMATURE ASSEMBLY,LM1"
US53,,374587-0010,1000,,0,,148.5,"PANEL ASSY,OUTER,THREE-STACK AMP,ENCLSR"
US53,,374623-0010,1000,,0,,165,"CLAMP,24 WELL ALIGNMENT TOOL"
US53,,374624-0010,1000,,0,,19.35,"SHAFT,ALIGNMENT TOOL,M5 F-THD,24 WELL"
US53,,374625-0010,1000,,0,,349.35,"ALIGNMENT TOOL ASSEMBLY,BD 24 WELL"
US53,C,374641-0010,1000,C5-H,0,,49.98,"ADAPTER,SUPPORT,MANIFOLD,TILT CRADLE"
US53,,374662-0010,1000,,0,,774.44,"GRIPS,T/C,KNURLED FACES,5/8-18 ADAPTORS"
US53,C,374740-0250,1000,A1-B,0,,39.17,"CABLE ASSY,POWER,16A,C19,L6-30P"
US53,,374746-0010,1000,,0,,"9,280.08","KIT,ELECTRONICS,200N LM1-ES TESTBENCH"
US53,,374747-0010,1000,,0,,"8,078.29","KIT,ELECTRONICS,400N LM1-ES TESTBENCH"
US53,,374748-0010,1000,,0,,245.73,"PCB ASSY,OVERTEMP BOARD,2 CH,RTD MOD"
US53,,374749-0010,1000,,0,,"3,797.51","KIT,ELECTRONICS,ADD-ON,TB TORSION/ES"
US53,,374750-0010,1000,,0,,"5,701.25","KIT,ADD-ON,LM1 TB TORSION,MOTOR/MOUNT"
US53,,374797-0010,1000,,0,,4.99,"OWNERS MANUAL,3200 SERIES II WT7.1"
US53,,374817-0010,1000,,0,,0.01,"SYSTEM,3330 II,MSF-18"
US53,C,374886-0010,1000,K6-J2,2,10/21/2024,85,"ROD,SOLID,2.125 LG,H/C CHAMBER,3200-ES"
US53,,405000.982.1,1000,,0,,"4,415.04",ACS-3 CHILLER SYS 220-230V 60HZ SVC EXCH
US53,,625099-0010,1000,,0,,3.13,"KIT,OWNERS MANUAL,3100"
US53,,625100-0010,1000,,0,,4.99,"KIT,OWNERS MANUAL,3200 SERIES II"
US53,,625101-0010,1000,,0,,6.2,"KIT,OWNERS MANUAL,3200 SERIES III"
US53,,625102-0010,1000,,0,,15.07,"KIT,OWNERS MANUAL,3300"
US53,,625103-0010,1000,,0,,3.68,"KIT,OWNERS MANUAL,3510"
US53,,625104-0010,1000,,0,,5.45,"KIT,OWNERS MANUAL,3520/3550"
US53,,625105-0010,1000,,0,,5.1,"KIT,OWNERS MANUAL,BD 5100"
US53,,625106-0010,1000,,0,,4.47,"KIT,OWNERS MANUAL,BD 5200"
US53,,625107-0010,1000,,0,,3.69,"KIT,OWNERS MANUAL,9100"
US53,,625108-0010,1000,,0,,4.65,"KIT,OWNERS MANUAL,9210"
US53,,625109-0010,1000,,0,,4.65,"KIT,OWNERS MANUAL,9400"
US53,,625110-0010,1000,,0,,5.51,"KIT,OWNERS MANUAL,LM1 TB"
US53,,625111-0010,1000,,0,,3.76,"KIT,OWNERS MANUAL,LM2 TB"
US53,,625170-0010,1000,,0,,"8,082.14","KIT,ELECTRONICS,5115,TORSION COMPACT PS"
US53,,625171-0010,1000,,0,,"8,563.53","KIT,ELECTRONICS,5175,TORSION COMPACT PS"
US53,,625176-0010,1000,,0,,0.01,"KIT,OWNERS MANUAL,3200 SERIES III"
US53,,625188-0010,1000,,0,,"2,688.66","ASSY,CRADLE,TILT,9110,ADJ LENGTH"
US53,C,625238-0010,1000,C3-E,0,3/23/2023,2.1,"CABLE TIE,HOOK AND LOOP,203mm LNG"
US53,C,625246-0010,1000,H6-A,0,3/17/2021,2.06,"TUBE,BRAID,SPLIT,38.1mm NOM DIA"
US53,,625325-0010,1000,,0,,"48,226.26","SYSTEM,3330 II,MSF-18,NO LOAD CELLS"
US53,C,625450-0010,1000,,0,,0.02,"CABLE TIE,LM3"
US53,,625461-0010,1000,,0,,"3,710.44","FIXTURE ASSEMBLY,ORTHO,UPPER,FLEXPIVOT"
US53,,625465-0010,1000,C3-F,0,,249.94,"SHAFT,EXTENSION,UPPER FLEXPIVOT,ORTHO"
US53,,625474-0010,1000,,0,,0.01,"FITTING,NYLON,1/4 FNPT,4.5 MM BARB"
US53,,625488-0010,1000,,0,,"1,572.83","LASER INTEGRATION ASSY,9120/9150"
US53,,625560-0010,1000,,0,,0.01,"PIN,DOWEL,LM3"
US53,C,625561-0010,1000,MC1,0,12/31/2020,0.24,1/4-20  UNC  X 1.5 LG SOC FLT HD SCREW
US53,C,625562-0010,1000,MC1,0,4/25/2016,3.95,#10-32 X .50 LG SOC HD CAP SCREW
US53,,625563-0010,1000,,0,,0.01,"SCREW,SHCS,M5X15mm L,LM3"
US53,C,625564-0010,1000,MC1,0,12/31/2020,0.67,5/16-18 UNC X 1.375 LG SHCS
US53,C,625565-0010,1000,MC1,0,12/31/2020,0.44,"SCREW,SHCS,5/16-18X1.00IN L"
US53,C,625565-0020,1000,MC1,0,12/31/2020,1.05,"SCREW,SHCS,5/16-18X1.75IN L"
US53,C,625566-0010,1000,MC1,0,11/19/2020,1.41,"3/8DIA X .5LG,5/16-18 SHLD SCREW"
US53,C,625567-0010,1000,MC1,0,5/2/2016,4.29,"SCREW,SHCS,1/4-20X1.00IN L,LM3"
US53,C,625568-0010,1000,MC1,0,2/29/2024,1,"SCREW,10-24X1/4IN,SHOULDER,SOCKET"
US53,C,625570-0010,1000,MC1,0,12/30/2020,4.55,5/16-18 UNC X 7.0 LG SOC HD CAP SCREW
US53,,625634-0010,1000,,0,,"39,672.12","SYSTEM,9110-12,ADJ TEST SPACE,MPC,120V"
US53,A,625634-0020,1000,,0,,"39,743.34","SYSTEM,9110-12,ADJ TEST SPACE,MPC,230V"
US53,,625785-0010,1000,,0,,"17,154.74","KIT,SHEAR FIXTURE,HORIZONTAL BATH,PIEZO"
US53,,625844-0010,1000,,0,,414,"KIT,SENSOR,LOAD,S-TYPE,50LB,-45C TO 148C"
US53,,625844-0020,1000,,0,,414.44,"KIT,SENSOR,LOAD,S-TYPE,250LB,-45C to148C"
US53,,625898-0010,1000,,0,,"1,345.50","COUPLING ASSY,FLEX,1.00 DIA PIVOT,2 DEG"
US53,,625913-0010,1000,D2-G,0,,249.5,"CLEVIS,FLEX,JOINT,1.00 DIA PIVOT"
US53,,625951-0010,1000,SP1-E,0,,175,"BEARING,PIVOT,FLEX,1.0 DIA,1ENDED"
US53,,625962-0010,1000,C3-E,0,,146.5,"BLOCK,FLEX JOINT,1.0 DIA PIVOT"
US53,,625974-0010,1000,,0,,0.07,"SOFTWARE,WINTEST 7 TIQ BUILDER"
US53,C,625977-0010,1000,E2-D,0,4/26/2024,"1,495.85","MOUNT,TORSION SERVO"
US53,,626040-0300,1000,K17-I2,2,5/29/2024,55.08,"CABLE ASSY,PCI,1 DIN,1 DOUT,BNC,3m"
US53,,626047-0010,1000,,0,,0.01,"FIXTURE,MAGNET & CARRIER,LM1"
US53,B,626143-0270,1000,K29-J,5,5/10/2023,202.32,"CABLE ASSY,MOTOR,M17,M23,2.7M"
US53,,626208-0010,1000,,18,,0.01,"KIT,VIDEO EXT SOFTWARE"
US53,,626268-0010,1000,,0,,"38,454.26","SYSTEM,LM1TB,200N,4 MOTORS,8X4PCI,120V"
US53,C,626300-0010,1000,SO1-D,1,,29.91,"CONN,AC POWER,ISRAEL,16A,250V"
US53,,626306-0010,1000,,0,,66.75,"LIFT ASSY,3200"
US53,C,626311-0010,1000,SO2-B,1,,10.73,"LIFT EYE,7/8IN,5/16IN-18 UNC,900LBS CAP"
US53,,626313-0010,1000,,0,,"4,352.61","OPTION,UPGRADE,PARTICLE CAP&FLOW,5 LUMEN"
US53,,626434-0010,1000,,0,,120.83,"RETAINER,BELLOWS,24 WELL FIXTURE"
US53,C,626641-0010,1000,SO2-B,6,,3.89,"SHACKLE,D,CAP SCREW PIN,550lbs. CAP"
US53,C,626642-0010,1000,R2-B,0,12/23/2022,24.24,"TUBE,1 1/2X1 1/2IN SQ,3FT,PERF,STL,ZINC"
US53,,626683-0300,1000,,0,,145.63,"CABLE ASSY,SIG,LM1,COMMAND,1DOUT,1DIN,3m"
US53,,626772-0010,1000,,0,,"47,096.50","SYSTEM,3330 II,MSF-18,ANALOG INPUT CARDS"
US53,,626811-0010,1000,,0,,0.01,"WIRE TIE,PAPER,4IN"
US53,,626837-0010,1000,,0,,0.01,"TAPE,POLYESTER,3M,8992,GREEN"
US53,,626864-0010,1000,,0,,872.19,"KIT,CABLES,EXTENDED,3330 II,20FT MIN"
US53,,626987-0010,1000,,0,,405,"BLOCK,SUPPORT,ROUND,BEAD COMPRESSION FIX"
US53,,627000-0010,1000,,0,,"1,154.86","ASSEMBLY,FIXTURE,ROUND,BEAD COMPRESSION"
US53,,627001-0010,1000,,0,,210,"PLATEN,1.00 DIA,BEAD COMPRESSION FIXTURE"
US53,,627066-0010,1000,,0,,"1,154.86","FIXTURE,ROUND,BEAD COMPRESSION"
US53,,627183-0010,1000,,0,,"2,220.12","BREADBOARD,LIGHTWEIGHT,TESTBENCH"
US53,C,627217-0010,1000,LS-8,0,,0.09,"CONDUCTOR MARKER,CLI C,BRN,#1"
US53,C,627217-0020,1000,LS-8,0,,0.84,"CONDUCTOR MARKER,CLI C,RED,#2"
US53,C,627217-003,1000,LS-8,0,,0.84,"CONDUCTOR MARKER,CLI C,ORA,#3"
US53,C,627217-0040,1000,LS-8,0,,0.84,"CONDUCTOR MARKER,CLI C,YEL,#4"
US53,C,627217-0050,1000,LS-8,0,,0.84,"CONDUCTOR MARKER,CLI C,GRN,#5"
US53,C,627217-0060,1000,LS-8,0,,0.09,"CONDUCTOR MARKER,CLI C,BLU,#6"
US53,C,627217-0070,1000,LS-8,0,,0.09,"CONDUCTOR MARKER,CLI C,VIO,#7"
US53,C,627217-0080,1000,LS-8,0,,0.09,"CONDUCTOR MARKER,CLI C,GRY,#8"
US53,C,627217-0090,1000,LS-8,0,,0.09,"CONDUCTOR MARKER,CLI C,WHT,#9"
US53,C,627217-0100,1000,LS-8,0,,0.09,"CONDUCTOR MARKER,CLI C,BLK,#0"
US53,C,627232-0010,1000,K26-D,1,2/13/2024,138.23,"PDU,RACK,120V,20A,5-20P,13 5-15/20R"
US53,C,627339-0010,1000,D4-E,0,11/21/2017,225,"SHAFT,3200,AIR BEARING,AL"
US53,B,627339-0020,1000,K10-C2,3,10/15/2024,215,"SHAFT,3200,AIR BEARING,TI"
US53,,627368-0010,1000,,0,,0.01,"SOFTWARE,OPTION,HADS DIG TO ANALOG PKG"
US53,B,627399-0010,1000,E2-A,4,12/11/2024,93.17,"HOUSING,AIR BUSHING,3200"
US53,A,627437-0010,1000,K7-B1,2,9/23/2024,251.68,"BUSHING,AIR,POROUS CARB,3/4ID,1-1/4OD,2L"
US53,,627593-0010,1000,,0,,0.01,"GRIPS,SINGLE FIBER PULL-OUT"
US53,,627598-0010,1000,,0,,450.03,"CONTROL ASSY,E-STOP,M12,10m"
US53,,627729-0010,1000,,0,,0.01,"SCREW,CAP,M5X12mm LG,BUTTON"
US53,,627777-0010,1000,,0,,"17,154.74","FIXTURE,ASSY,SINGLE LAP SHEAR,HORIZ,3200"
US53,,627842-0010,1000,,0,,"7,275.73","FIXTURE,ASSY,LOAD CELL,SINGLE LAP SHEAR"
US53,,627847-0010,1000,D6-D,0,,125,"PLATE,ADAPTER,SLIDE,SINGLE LAP SHEAR FIX"
US53,B,627916-0010,1000,MC1,0,5/20/2016,1.42,"SCREW,SHCS,1/4-20 X 5/8 LG"
US53,,627970-0010,1000,,0,,27.5,"CONN,M12,FIELD WIREABLE,8-POS,F,4-6mm"
US53,,627997-0010,1000,,0,,"29,213.10","SYSTEM,5210 THREE CHM,200N"
US53,,628005-0010,1000,,0,,"22,324.11","SYSTEM,PRESSURE TESTER,INSPIRE CONFIG"
US53,,628016-0010,1000,B5-F,0,,348.33,"PLATE,ADAPTER,LOAD CELL TO SLIDE"
US53,,628030-0010,1000,B5-F,0,,198.25,"BLOCK,LOAD CELL,LAP SHEAR FIXTURE"
US53,,628042-0010,1000,,0,,"19,093.00","KIT,UPGRADE,3300-ES"
US53,,628096-0010,1000,,0,,540,"CHAMBER,ENVIRONMENTAL,LAP SHEAR FIXTURE"
US53,,628120-0010,1000,D6-D,0,,100,"BRACKET,UPPER OFFSET LEG,LAP SHEAR FIX."
US53,,628125-0010,1000,B5-F,0,,119.69,"BRACKET,VERTICAL OFFSET,LAP SHEAR FIX"
US53,,628130-0010,1000,D6-D,0,,275,"BLOCK,SPECIMEN,LAP SHEAR FIX,TITANIUM"
US53,,628130-0020,1000,D6-D,0,,112,"BLOCK,SPECIMEN,LAP SHEAR FIX,ACRYLIC"
US53,,628152-0010,1000,B7-B,0,,495,"PLATE,COMPRESSION,50MM DIA,TEMP MEASURE"
US53,,628156-0010,1000,,0,,688,"COMP PLATENS,50MM DIA,TEMP MEASURE"
US53,,628157-0010,1000,D6-D,0,,100,"SHAFT,REAR OFFSET LEG,LAP SHEAR FIXTURE"
US53,,628231-0010,1000,,0,,"23,705.86","KIT,CHAMBER,H/C,-40 TO 150,FOR 3300"
US53,,628241-0010,1000,C3-D,0,,215,"LIFT,SCISSOR-ACTION,6X6IN STAGE,2.75IN"
US53,C,628243-0010,1000,SO2-B,4,,4.12,"FOOT,VIBRATION CONTROL,1/4-20M,2.5DIA,"
US53,,628244-0010,1000,C1-C,0,,725,"LOAD CELL,1000G,PARALLELOGRAM"
US53,,628246-0010,1000,C5-C,0,,"1,995.00","LOAD CELL,PIEZOELE,2.2LB COM,1.0LB TEN"
US53,,628247-0010,1000,C3-E,0,,469,"SLIDE,LIN,1.0IN TRAVEL,2.5IN W,1MM/TURN"
US53,,628249-0010,1000,,0,,534.53,"HEATER/HUMIDIFIER,68-140F"
US53,,628252-0010,1000,F1-B,0,,64.95,"PUMP,AIR,INPUT/OUTPUT PORTS"
US53,,628280-240120CE,1000,C4-A,0,,"1,200.00","MOCK ARTERY,BIFURCA,SIL,24X12mm,4%/6%STN"
US53,,628280-240120EE,1000,C4-A,0,,"1,200.00","MOCK ARTERY,BIFURCA,SIL,24X12mm,6%/6%STN"
US53,A,628280-280140EE,1000,,0,2/16/2017,"1,100.00","MOCK ARTERY,BIFURCA,SIL,28X14mm,6%/6%STN"
US53,A,628280-300170EE,1000,C4-B,0,,"1,300.00","MOCK ARTERY,BIFURCA,SIL,30X17mm,6%/6%STN"
US53,,628290-0010,1000,B5-F,0,,699,"SHAFT,ACTUATOR,TI-6AL-4V,LAP SHEAR FIX"
US53,,628290-0020,1000,B5-F,0,,351.5,"SHAFT,ACTUATOR,CL ACRYLIC,LAP SHEAR FIX"
US53,,628387-0010,1000,B5-F,0,,215.34,"BRACKET,BATH MOUNT,LAP SHEAR FIXTURE"
US53,,628390-0010,1000,D2-C,0,,198.8,"PLATE,BATH MOUNTING,LAP SHEAR FIXTURE"
US53,,628402-0010,1000,,0,,0.01,"SOFTWARE,CUSTOM DTL,FLEXOMETER MATL TEST"
US53,,628405-0010,1000,B5-F,0,,71.4,"BRACKET,CLAMP,BATH,LAP SHEAR FIXTURE"
US53,,628467-0010,1000,B5-F,0,,396.5,"COVER,BATH,LAP SHEAR FIXTURE"
US53,,628504-0010,1000,,0,,0.04,"SOFTWARE,CUSTOM DTL,MATERIAL TEST"
US53,,628507-0010,1000,D6-D,0,,126,"BRACKET,VERTICAL OFFSET,LAP SHEAR FIX"
US53,,628515-0010,1000,B5-F,0,,99.44,"BRACKET,LOWER OFFSET,LAP SHEAR FIXTURE"
US53,,628516-0010,1000,D6-D,0,,50,"STANDOFF,UPPER LOAD CELL,LAP SHEAR FIX"
US53,,628518-0010,1000,B4-F,0,,125,"BLOCK,LOAD CELL MOUNT,LAP SHEAR FIXTURE"
US53,,628530-0010,1000,D6-D,0,,350,"FOOT,SUPPORT LEG,FRONT,LAP SHEAR FIX"
US53,,628530-0020,1000,D6-D,0,,350,"FOOT,SUPPORT LEG,REAR,LAP SHEAR FIX"
US53,,628569-0010,1000,,0,,375,"LIFT,MODIFICATION,SCISSOR,6X6IN,2.75IN"
US53,,628570-0010,1000,F1-B,0,,49,"CABLE,PIEZO LC,10FT,10-32 COAX"
US53,,628571-0010,1000,,0,,"1,572.83","LASER STAND ASSY,9150-6,9120-4B,9120-8"
US53,,628572-0010,1000,F1-B,0,,400,"SIGNAL COND,PIEZO LC,AC,1 CHAN"
US53,,628598-0010,1000,,0,,"2,528.62","KIT,SENSOR,LOAD,PIEZO,2.2LB CO,1.0LB TE"
US53,,628601-0010,1000,,0,,725,"KIT,SENSOR,LOAD,PARALLELOGRAM,1000 GR"
US53,,628607-0010,1000,,0,,"1,098.00","PLATE,WEIGHT BALLAST,LAP SHEAR FIXTURE"
US53,A,628608-0010,1000,,0,,"20,462.96","SYSTEM,TB,TORSION ONLY,5.6NM,4X2 PCI"
US53,,628608-0020,1000,,0,,"20,157.48","SYSTEM,TB,TORSION ONLY,0.2NM,4X2 PCI"
US53,,628617-0010,1000,,0,,452.56,"KIT,RTD,W/ TRANSMITTER,1/8 DIA,3.5 LG"
US53,,628618-0010,1000,,0,,0.01,"FIRMWARE,3500,BOUNCE BOARD"
US53,,628624-0010,1000,B7-D,0,,300,"BODY,INDENTOR HOLDER,0.039IN"
US53,,628713-0010,1000,,0,,0.01,"LABEL,HAZARD,CRUSH,ISO"
US53,,628775-0010,1000,,0,,"1,366.83","KIT,COMPRESS PLATEN,230mm DIA,M16X2 THD"
US53,,628801-0010,1000,,0,,0.01,"LABEL,HAZARD,ENTANGLEMENT,CE"
US53,,628811-0010,1000,B5-F,0,,169.4,"BLOCK,PIEZO LOAD CELL,LAP SHEAR FIXTURE"
US53,,628834-0010,1000,,0,,0.01,"SOFTWARE,APP,DTL,STRESS RELAX"
US53,,628846-0010,1000,,0,,0.01,"SOFTWARE,CONFIG,DTL,STRESS RELAX"
US53,,628934-0010,1000,,0,,"6,192.33","MANIFOLD ASSY,W/POWERHEAD,4 TUBE,9400"
US53,C,628940-0010,1000,K15,0,,123.01,"STANDOFF,MANIFOLD MOUNT,4 TUBE,9400"
US53,,628974-0010,1000,,0,,"10,271.19","KIT,SENSOR,LASER MICROMETER,LM1 TB"
US53,,629156-0010,1000,,0,,150,"PLATE,TEMPLATE,MANIFOLD MOUNTING HOLES"
US53,C,629157-0100,1000,J3-C,0,,218,"CABLE ASSY,PULS,9400,2 PH ADAPTER"
US53,,629160-0010,1000,,0,,0.01,"SOFTWARE,CUSTOM DTL,MEDIAN LOAD"
US53,C,629245-0010,1000,C7-C,100,,1.12,"LABEL,HAZARD,CRUSH,ISO"
US53,C,629246-0010,1000,C7-C,0,,1.12,"LABEL,HAZARD,ENTANGLEMENT,CE"
US53,,629248-0010,1000,,0,,860,"KIT,INDENTER,POROUS,1MM DIA"
US53,,629294-0010,1000,,0,,"6,872.33","KIT,VASCULAR BIODYNAMIC,LM1 TB"
US53,,629540-0010,1000,,0,,777.04,"FIXTURE,4PT BEND TOP ONLY,3-26mm SPAN"
US53,C,629646-0010,1000,I3-D,5,10/15/2024,198.79,"BLOCK,SPACER,H/C CHAMBER,4"" TALL,3510"
US53,,629791-0010,1000,,0,,620,"SHAFT ASSEMBLY,TORSION,6.7 INCH,3500"
US53,,629850-0010,1000,,0,,"18,312.29","CHAMBER ASSY,TEMP,20IN HIGH INSIDE,3510"
US53,,629850-0020,1000,,0,,"17,430.90","CHAMBER ASSY,TEMP,28IN HIGH INSIDE,3510"
US53,,637832-0010,1000,,0,,299.35,"ADAPTER,THREADED,1/4-20 MALE, 10-32 FEM"
US53,,637834-0010,1000,,0,,199.64,"ADAPTER,STRIKE PLATE,FOWLER INDICATOR"
US53,,637835-0010,1000,,0,,498.99,"KIT,CALIBRATION,3300 ES ACTUATOR"
US53,,637978-0010,1000,,0,,694.4,"PLATEN,COMPRESSION,9 INCH DIA,5/8-18 THD"
US53,,637978-0020,1000,,0,,694.4,"PLATEN,COMPRESSION,9 INCH DIA,M16X2 THD"
US53,,638128-0010,1000,,0,,393,"GRIP ASSY,T/C,DMA,KNURLED FACE,316 SST"
US53,,638134-0010,1000,,0,,402.95,"KIT,GRIPS,T/C,DMA,KNURLED FACE,316 SST G"
US53,,638239-0010,1000,C4-C,0,,344.44,"SENSOR,LOAD,S-TYPE,250LB,-40C TO 148C"
US53,,638242-0010,1000,,0,,344.44,"KIT,SENSOR,LOAD,S-TYPE,250LB,-45 TO 148C"
US53,C,638338-0010,1000,F7-B,0,,549.5,"CHAMBER,PLANAR BI-AXIAL,BIODYNAMIC"
US53,C,638363-0010,1000,D2-F,0,,119.5,"DOOR,CHAMBER,PLANAR BIAXIAL,BIODYNAMIC"
US53,,638385-0010,1000,,0,,56,"PIN,POROUS,0.039 OD,0.197 LONG,20 MICRON"
US53,,638451-0010,1000,,0,,"2,372.20","CHAMBER,ASSY,PLANAR BIAXIAL,BD,TB"
US53,C,638461-0JFB,1000,C2-E,0,2/2/2022,3.69,"REDUCER,1-1/2 MNPT,3/4 FNPT,NYLON"
US53,,638461-0JGB,1000,C2-F,0,,3.29,"REDUCER,1-1/2 MNPT,1 FNPT,NYLON"
US53,,638462-0010,1000,D3-C,1,5/29/2024,398,"CLAMP,COLUMN,VIDEO EXTENS ARM,3510"
US53,,638518-0010,1000,,0,,121.39,"CLAMP,SHAFT,SPLIT,4.00 ID,303 SST"
US53,,638526-0010,1000,D2-B,2,5/29/2024,217.37,"CLAMP,MOD,LIGHT,VIDEO EXTENSOMETER,3510"
US53,,638547-0010,1000,,0,,0.01,"SYSTEM,QUAD LM2 TB,8X4 PCI, 208V"
US53,,638547-0020,1000,,0,,"83,444.33","SYSTEM,QUAD LM2 TB,8X4 PCI,400V"
US53,,638576-0010,1000,K43-D,2,12/13/2024,461.4,"PLATE,HEATER,CHAMBER,PLANAR BIAXIAL,BD"
US53,C,638582-0010,1000,F5-C,0,,179.8,"HOUSING,BELLOFRAM,NO CLAMP,BD CHAMBER"
US53,C,638618-0010,1000,F5-C,0,,224.9,"HOUSING,BELLOFRAM,W/CLAMP,BD CHAMBER"
US53,,638622-0010,1000,,0,,680.64,"CHAMBER MOUNT ASSY,PLANAR BIAXIAL,BD,TB"
US53,C,638623-0010,1000,E7-B,0,3/27/2018,147.5,"PLATE,CHAMBER MOUNT,PLANAR BIAXIAL,BD,TB"
US53,C,638624-0010,1000,E6-B,0,,374,"PLATE,BASE,CHAMBER MOUNT,BD,TB"
US53,,638684-0010,1000,,0,,430,"KIT,EXTNSMTR GAUGE LNGTH ADPTR,10MM-25MM"
US53,B,638761-0010,1000,,0,,"5,054.29","KIT,CHAMBER,PLANAR BIAXIAL,BD,TB"
US53,,639398-0010,1000,,0,,549.62,"KIT,ACCESSORIES,PLANAR BIAXIAL,BD,TB"
US53,,639415-0010,1000,,0,,"2,838.70","KIT,TEMP CONTROL,PLANAR BIAXIAL,BD,TB"
US53,,639459-0010,1000,,0,,668.94,"STAND ASSY,CHAMBER,PLANAR BIAXIAL,BD,TB"
US53,C,639461-0010,1000,B6-H,0,,265,"PLATE,CHAMBER STAND,PLANAR BIAXIAL,BD,TB"
US53,,714511-0010,1000,,0,,"1,138.47","PLATEN ASSY,TEMP RTD WITH RHEOMETER CUP"
US53,,714512-0010,1000,,0,,"24,956.50","UPGRADE,TORSION,3300,24Nm,ES INTERCHANGE"
US53,,714551-0010,1000,,0,,"3,028.95","KIT,BATH 3500 TO 3300 CONVERSION"
US53,,714737-0010,1000,,0,,"12,384.66","KIT,MANIFOLD ASSY,4 TUBE,9400"
US53,C,714766-0010,1000,F5-B,1,6/14/2023,182,"DOOR,CHAMBER,VIEWING,PLANAR BIAXIAL,BD"
US53,C,714791-0010,1000,B6-C,0,,369.9,"BLOCK,FILLER,CHAMBER,PLANER BIAXIAL,BD"
US53,,714792-0010,1000,,0,,"26,210.17","SYSTEM,ELECTRONICS & CONTROLS,EOL"
US53,A,714846-0010,1000,M3D,14,9/23/2024,166.47,"COUPLER,LMNEXT"
US53,A,714847-0010,1000,M1C,12,11/5/2024,"2,067.29","FRAME,LM3"
US53,,714854-0010,1000,,0,,0.01,"FLEXURE,LM3"
US53,,714865-0010,1000,,0,,0.01,"FLEXURE,LM3,STRESS-LITE AND GLASS BEAD"
US53,A,714870-0010,1000,M4C,59,9/23/2024,105.98,"STANDOFF PLATE,FLEXURE,LM3"
US53,B,714872-0010,1000,M4E,24,9/5/2024,45.52,"RETAINING PLATE,FLEXURE,LM3"
US53,C,714873-0010,1000,MC1,0,,7.8,"KAPTON,FLEXURE STANDOFF,LM3"
US53,,714983-0010,1000,B6-H,0,,555.2,"PLATE,RHEOMETER CUP,TITANIUM"
US53,C,714998-0010,1000,SO2-B,8,,10.14,"O-RING,WHITE SILICON,3.6 ID,1/8 CS,40 D"
US53,A,714999-0010,1000,M1D/P3A,42,8/14/2024,"3,300.34","STACK ASSEMBLY,LM3"
US53,C,715000-0010,1000,,0,,0.16,"LAM STACK,LM3"
US53,B,715001-0010,1000,M4D,0,5/5/2021,66.73,"HEAT SPREADER,LM3"
US53,,715002-0010,1000,,0,,0.01,HEAT SINK SPREADER COIL
US53,C,715003-0010,1000,,0,,79,"COIL ASSEMBLY,RTD,LM3"
US53,,715005-0010,1000,,0,,0.01,"COIL,LM3"
